,credit.policy,int.rate,installment,log.annual.inc,dti,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid,grade,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_major_purchase,purpose_small_business
5271,1.0,0.0774,241.95,10.77895629,11.75,3421.041667,3415.0,7.3,2.0,0.0,0.0,0.0,1,0,1,0,0,0,0
5272,1.0,0.1148,494.53,10.75790288,4.98,4500.0,13430.0,58.9,2.0,0.0,0.0,0.0,1,0,1,0,0,0,0
5273,1.0,0.1496,190.55,10.858999,18.74,4080.0,10655.0,58.2,2.0,0.0,0.0,0.0,1,0,1,0,0,0,0
5275,1.0,0.1565,262.4,11.69524702,17.2,4830.0,38447.0,82.9,2.0,0.0,0.0,0.0,1,0,0,0,0,0,1
5276,1.0,0.1496,207.87,10.49127422,13.8,1319.958333,2439.0,78.7,3.0,0.0,0.0,0.0,2,0,0,0,0,0,0
5277,1.0,0.0894,158.86,11.38509209,22.09,8400.0,20017.0,32.0,0.0,0.0,0.0,1.0,2,0,1,0,0,0,0
5279,1.0,0.1392,136.55,10.26813067,7.83,1709.958333,3323.0,75.5,0.0,0.0,0.0,1.0,1,0,1,0,0,0,0
5280,1.0,0.1496,166.3,10.91508846,0.0,7080.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,1,0
5281,1.0,0.0894,222.41,11.1124479,3.89,3300.0,5767.0,46.1,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0
5282,1.0,0.0894,317.72,10.15812977,0.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,1,0,0
5283,1.0,0.0894,222.41,11.91428215,1.24,3810.0,1330.0,10.1,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0
5284,1.0,0.1496,259.84,10.79957558,17.51,2340.0,9805.0,30.5,2.0,0.0,0.0,0.0,1,0,1,0,0,0,0
5285,1.0,0.1218,279.72,10.46310334,24.69,2910.0,17411.0,64.0,1.0,0.0,0.0,0.0,1,0,1,0,0,0,0
5286,1.0,0.1287,282.52,11.40756495,14.99,4170.0,30402.0,80.0,3.0,0.0,0.0,0.0,1,0,0,0,1,0,0
5287,1.0,0.1148,441.78,10.46310334,20.5,5490.0,22375.0,26.6,2.0,0.0,0.0,0.0,1,0,1,0,0,0,0
5290,1.0,0.1148,461.56,10.91508846,18.92,2970.0,9646.0,41.6,1.0,0.0,0.0,0.0,1,0,1,0,0,0,0
5294,1.0,0.1565,391.85,12.36734079,12.39,5459.958333,21854.0,37.6,2.0,0.0,0.0,0.0,1,0,0,0,0,0,0
5296,1.0,0.1114,647.87,10.30895266,2.0,5369.958333,5162.0,17.9,1.0,0.0,0.0,0.0,2,0,1,0,0,0,0
5298,1.0,0.0894,317.72,10.49127422,4.33,5250.0,8897.0,32.4,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0
5302,1.0,0.1148,263.75,10.62619354,0.79,8999.958333,3316.0,44.2,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0
5303,1.0,0.1704,517.28,10.32875529,12.98,3900.0,2057.0,89.4,0.0,0.0,0.0,1.0,1,0,1,0,0,0,0
5304,1.0,0.0774,46.83,9.903487553,3.42,4979.958333,1721.0,8.6,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0
5305,1.0,0.1426,274.45,10.53209621,14.78,4110.0,4986.0,83.1,3.0,0.0,0.0,0.0,2,0,0,0,0,0,0
5306,1.0,0.0774,149.85,11.60823564,2.81,5520.0,691.0,0.8,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0
5307,1.0,0.1114,492.06,11.52781408,15.93,6270.0,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,0
5311,1.0,0.1322,709.82,11.15944541,20.59,4890.0,19995.0,67.3,2.0,0.0,0.0,0.0,2,0,1,0,0,0,0
5312,1.0,0.1114,360.84,11.38509209,8.35,5223.0,4397.0,48.9,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0
5313,1.0,0.1183,99.41,10.84894866,9.43,5765.958333,5492.0,70.9,2.0,0.0,0.0,0.0,1,0,1,0,0,0,0
5314,1.0,0.1114,262.43,12.07254125,15.13,9630.0,38107.0,69.9,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0
5315,1.0,0.0774,124.88,11.15625052,5.76,7259.958333,825.0,1.4,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0
5317,1.0,0.1426,82.34,10.54006438,21.05,2580.0,8138.0,62.6,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0
5318,1.0,0.1287,168.17,10.67359577,14.89,2429.958333,17123.0,75.8,3.0,0.0,0.0,0.0,2,0,0,0,0,0,0
5321,1.0,0.1218,49.95,10.59663473,22.23,2220.0,6834.0,55.1,2.0,0.0,0.0,0.0,1,0,0,0,0,0,0
5322,1.0,0.0859,347.72,10.20359214,24.49,6000.0,5401.0,19.4,1.0,0.0,0.0,0.0,2,0,1,0,0,0,0
5324,1.0,0.1287,33.64,10.31011865,23.81,3989.958333,18154.0,91.2,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0
5326,1.0,0.1148,824.22,11.09741002,5.89,4380.0,3577.0,9.4,2.0,0.0,0.0,0.0,2,1,0,0,0,0,0
5327,1.0,0.0859,221.28,10.81977828,6.17,4272.958333,6881.0,28.2,0.0,0.0,0.0,0.0,2,0,0,0,0,1,0
5328,1.0,0.1357,67.94,10.49127422,7.83,3509.958333,1790.0,34.4,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0
5329,1.0,0.1426,514.59,10.89673933,7.4,1500.0,1366.0,21.0,1.0,0.0,0.0,0.0,1,0,1,0,0,0,0
5330,1.0,0.0774,156.1,10.81977828,4.51,4320.958333,928.0,2.0,2.0,0.0,0.0,0.0,2,0,1,0,0,0,0
5331,1.0,0.1357,424.61,10.62132735,23.94,3000.0,8180.0,83.5,2.0,0.0,0.0,0.0,1,0,1,0,0,0,0
5333,1.0,0.0774,112.39,11.60823564,7.78,5429.958333,15695.0,67.7,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0
5334,1.0,0.1218,807.53,11.15625052,10.29,4656.958333,1026.0,14.5,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0
5335,1.0,0.0894,571.89,11.69524702,3.44,7529.958333,21807.0,43.6,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0
5337,1.0,0.1392,204.83,11.4050284,10.35,3690.0,9572.0,96.7,1.0,0.0,0.0,0.0,1,1,0,0,0,0,0
5338,1.0,0.0859,173.86,10.3859137,17.37,9806.0,14163.0,18.4,5.0,0.0,0.0,0.0,1,0,1,0,0,0,0
5339,1.0,0.1218,239.76,11.61728548,22.39,8969.958333,37591.0,77.2,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
5340,1.0,0.0774,156.1,11.22524339,2.34,4619.958333,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
5341,1.0,0.1531,382.97,10.81977828,22.9,2610.0,27297.0,80.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0
5343,1.0,0.1357,339.69,11.60823564,16.12,3330.0,1584.0,49.5,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0
5344,1.0,0.1357,679.37,11.31447453,12.34,4200.0,24387.0,36.6,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0
5346,1.0,0.1531,348.16,10.59663473,14.31,2789.958333,980.0,32.7,3.0,0.0,0.0,1.0,2,0,0,0,0,0,0
5347,1.0,0.1322,338.01,11.00209984,18.02,4589.958333,11188.0,42.7,2.0,0.0,0.0,0.0,1,0,0,0,0,0,0
5349,1.0,0.1287,470.87,10.96819829,4.3,3239.958333,8752.0,53.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0
5350,1.0,0.0894,317.72,11.05089001,13.64,3989.958333,10326.0,27.8,1.0,0.0,0.0,0.0,1,0,1,0,0,0,0
5351,1.0,0.1392,348.2,11.00209984,9.48,6570.0,18393.0,71.6,2.0,0.0,0.0,0.0,1,1,0,0,0,0,0
5352,1.0,0.0859,347.72,9.952277717,16.46,3629.958333,4372.0,21.1,1.0,0.0,0.0,1.0,1,0,1,0,0,0,0
5353,1.0,0.1461,379.23,10.71441777,12.0,8639.958333,9311.0,40.5,0.0,0.0,0.0,0.0,2,0,1,0,0,0,0
5354,1.0,0.1148,593.44,11.35040654,19.71,4050.0,3519.0,12.1,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0
5355,1.0,0.0774,93.66,11.35035948,11.38,4474.0,265.0,3.3,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0
5356,1.0,0.1183,596.41,10.59663473,12.42,3750.0,7658.0,36.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0
5357,1.0,0.1183,265.08,10.91508846,17.72,3705.0,21470.0,85.5,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
5358,1.0,0.1496,519.68,11.39414193,21.57,3599.958333,13724.0,87.4,0.0,0.0,0.0,1.0,1,1,0,0,0,0,0
5359,1.0,0.1461,299.94,10.25132355,11.27,1170.0,3430.0,71.5,1.0,0.0,0.0,0.0,1,0,1,0,0,0,0
5360,1.0,0.074,155.3,11.1844214,14.22,5759.958333,1751.0,6.1,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0
5361,1.0,0.0774,156.1,11.11346857,1.81,7199.958333,4814.0,23.5,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0
5362,1.0,0.1114,623.27,10.90753272,19.83,5730.958333,33809.0,22.1,1.0,0.0,0.0,0.0,1,0,1,0,0,0,0
5364,1.0,0.1947,258.28,11.00209984,17.08,1590.0,13859.0,88.5,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
5365,1.0,0.1461,68.96,10.08580911,14.86,1349.958333,261.0,87.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0
5367,1.0,0.1635,706.59,11.40756495,17.43,4410.0,14218.0,74.8,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0
5368,1.0,0.0774,124.88,10.71441777,19.63,4201.0,3417.0,15.3,1.0,0.0,0.0,0.0,1,0,0,0,0,1,0
5369,1.0,0.1218,499.5,11.59542669,12.25,6035.0,24573.0,87.4,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0
5370,1.0,0.1704,74.92,10.45045222,6.32,1950.0,8903.0,79.5,1.0,0.0,0.0,0.0,1,0,0,0,0,0,1
5372,1.0,0.0774,218.54,11.28499548,2.19,7259.958333,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0
5374,1.0,0.0859,202.31,11.02179789,7.9,2759.958333,5418.0,8.2,1.0,0.0,0.0,0.0,1,0,1,0,0,0,0
5375,1.0,0.1114,131.22,9.798127037,2.8,2250.0,2135.0,46.4,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0
5376,1.0,0.0894,460.69,11.51292546,6.54,6930.0,7563.0,30.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0
5377,1.0,0.1287,210.21,10.21504483,23.73,3239.958333,9166.0,73.9,2.0,0.0,0.0,0.0,1,0,1,0,0,0,0
5379,1.0,0.1183,248.51,10.30895266,22.52,3599.958333,10131.0,39.6,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
5380,1.0,0.0894,114.38,10.46310334,23.92,2250.0,8151.0,57.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0
5381,1.0,0.1253,160.64,9.505990614,2.05,3090.0,1554.0,23.9,2.0,0.0,0.0,0.0,2,0,0,0,0,0,0
5382,1.0,0.1114,500.26,11.59910316,8.69,3899.958333,4963.0,14.2,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0
5383,1.0,0.0859,113.8,11.00209984,2.9,3629.958333,3880.0,25.0,4.0,0.0,0.0,0.0,1,1,0,0,0,0,0
5384,1.0,0.1114,131.22,10.69194491,22.96,5490.0,13694.0,83.5,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0
5385,1.0,0.0894,381.26,10.30895266,12.56,4349.958333,2316.0,4.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5386,1.0,0.1565,510.8,11.48246626,18.73,4440.041667,31485.0,58.6,0.0,0.0,0.0,1.0,1,0,1,0,0,0,0
5387,1.0,0.1114,459.25,10.6666271,14.21,3720.0,14447.0,68.8,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0
5388,1.0,0.1218,499.5,11.22524339,12.22,2849.958333,15191.0,83.0,1.0,0.0,0.0,0.0,1,0,1,0,0,0,0
5389,1.0,0.1287,437.24,10.08580911,10.8,2640.0,9424.0,38.6,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0
5390,1.0,0.1426,720.43,11.01862914,18.85,5459.958333,18020.0,34.9,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
5391,1.0,0.1426,626.08,10.858999,23.12,3627.0,13882.0,69.4,0.0,0.0,0.0,1.0,2,0,1,0,0,0,0
5392,1.0,0.1114,393.65,10.85417971,24.7,3240.958333,9200.0,26.8,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0
5393,1.0,0.1287,94.18,11.52132013,0.88,6918.0,2817.0,9.5,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1
5394,1.0,0.1635,538.77,10.91508846,23.21,3660.0,34715.0,96.7,1.0,0.0,0.0,0.0,1,0,1,0,0,0,0
5396,1.0,0.1496,691.17,11.20612853,10.29,1531.0,12560.0,53.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
5397,1.0,0.1461,655.03,11.38736224,5.56,9636.0,14653.0,44.3,3.0,0.0,0.0,0.0,2,0,0,0,0,0,1
5398,1.0,0.1531,389.94,10.84544603,3.16,4319.958333,4138.0,98.5,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0
5399,1.0,0.1148,395.63,12.20607265,6.11,6960.0,2874.0,4.7,1.0,0.0,0.0,0.0,1,0,1,0,0,0,0
5400,1.0,0.0894,308.19,11.17043516,8.15,3420.0,6953.0,30.9,4.0,0.0,0.0,0.0,0,0,0,0,0,1,0
5401,1.0,0.0894,476.58,11.5228758,3.07,6869.958333,13648.0,20.7,1.0,0.0,0.0,0.0,2,0,1,0,0,0,0
5402,1.0,0.1148,52.75,11.12726298,9.21,3149.958333,2822.0,40.3,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0
5403,1.0,0.0774,156.1,12.20607265,2.52,9270.0,17604.0,36.1,2.0,0.0,0.0,0.0,1,0,1,0,0,0,0
5404,1.0,0.0894,292.3,11.12726298,17.81,9300.0,38581.0,65.4,1.0,0.0,0.0,0.0,2,0,1,0,0,0,0
5405,1.0,0.1148,659.37,11.15625052,6.84,3480.0,5303.0,26.6,1.0,0.0,0.0,0.0,1,0,1,0,0,0,0
5406,1.0,0.1496,519.68,11.1124479,13.81,2640.0,13217.0,96.5,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
5407,1.0,0.1183,198.81,10.98529272,20.4,1980.0,7278.0,30.1,0.0,0.0,0.0,0.0,2,0,1,0,0,0,0
5408,1.0,0.16,421.89,10.89673933,11.2,3945.958333,5418.0,33.9,3.0,0.0,0.0,1.0,2,0,0,0,0,0,1
5409,1.0,0.0859,110.64,10.46310334,16.63,1860.0,3159.0,17.4,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0
5411,1.0,0.0894,413.03,10.86145751,18.99,3209.958333,14385.0,50.3,1.0,0.0,0.0,0.0,2,1,0,0,0,0,0
5412,1.0,0.1392,68.28,10.82480563,1.58,1590.0,2138.0,14.4,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1
5414,1.0,0.1739,645.26,11.35040654,23.48,6124.958333,11369.0,91.7,1.0,0.0,0.0,0.0,1,1,0,0,0,0,0
5415,1.0,0.1392,136.55,10.10821619,4.16,1379.958333,2791.0,35.8,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0
5416,1.0,0.1183,198.81,10.82972862,7.96,3149.958333,16721.0,74.6,3.0,0.0,0.0,0.0,2,0,1,0,0,0,0
5417,1.0,0.1148,428.59,11.22524339,9.81,2879.958333,14132.0,67.6,3.0,0.0,0.0,0.0,1,0,1,0,0,0,0
5418,1.0,0.1322,473.21,10.78518684,4.57,2550.0,1937.0,84.2,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0
5419,1.0,0.167,647.9,10.93310697,23.72,6929.958333,27298.0,99.3,2.0,0.0,0.0,0.0,1,0,1,0,0,0,0
5421,1.0,0.1392,170.69,10.30895266,18.04,1950.0,7768.0,42.9,1.0,0.0,0.0,0.0,1,0,0,0,0,1,0
5422,1.0,0.0894,95.32,10.37349118,6.9,3450.0,11247.0,57.7,1.0,0.0,0.0,0.0,2,0,0,0,0,0,0
5423,1.0,0.1287,336.34,11.31447453,12.67,3959.958333,33896.0,72.7,3.0,0.0,0.0,0.0,2,1,0,0,0,0,0
5424,1.0,0.1357,288.74,9.903487553,14.94,1381.958333,4455.0,40.5,3.0,0.0,0.0,0.0,2,0,1,0,0,0,0
5425,1.0,0.1565,384.85,10.42228135,11.36,2879.958333,10908.0,92.4,1.0,0.0,0.0,0.0,1,0,1,0,0,0,0
5426,1.0,0.1218,166.5,10.59663473,5.64,2730.0,4388.0,43.9,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
5427,1.0,0.1218,299.7,10.81977828,19.42,3989.958333,4711.0,77.2,3.0,0.0,0.0,0.0,1,0,1,0,0,0,0
5428,1.0,0.1392,477.92,10.89673933,15.0,3853.041667,18270.0,52.7,0.0,0.0,0.0,1.0,1,0,1,0,0,0,0
5429,1.0,0.1253,400.76,10.6454249,22.74,3030.0,19721.0,67.1,1.0,0.0,0.0,0.0,2,0,0,0,0,0,0
5430,1.0,0.1253,501.16,10.30895266,16.08,3629.958333,6327.0,66.6,1.0,0.0,0.0,1.0,1,0,1,0,0,0,0
5431,1.0,0.1322,229.85,11.25392155,10.59,4860.0,10730.0,95.8,0.0,0.0,0.0,0.0,2,0,1,0,0,0,0
5433,1.0,0.1183,596.41,11.18191827,19.31,3720.041667,9918.0,21.1,1.0,0.0,0.0,0.0,1,0,1,0,0,0,0
5434,1.0,0.0859,455.19,11.12726298,7.82,8160.0,2889.0,14.5,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0
5435,1.0,0.1392,273.1,10.30895266,20.16,1409.958333,1923.0,76.9,1.0,0.0,0.0,1.0,2,0,0,0,1,0,0
5438,1.0,0.1253,324.63,11.15625052,9.89,7083.0,24427.0,45.6,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0
5439,1.0,0.1218,399.6,11.15625052,7.41,4112.0,14610.0,29.3,0.0,0.0,0.0,0.0,2,0,1,0,0,0,0
5440,1.0,0.1253,267.74,10.69194491,20.75,4020.0,6508.0,62.0,1.0,0.0,0.0,0.0,1,1,0,0,0,0,0
5441,1.0,0.1183,115.97,10.66895539,23.79,2580.0,3564.0,57.5,1.0,0.0,0.0,0.0,2,0,1,0,0,0,0
5442,1.0,0.1148,296.72,11.60823564,11.02,8830.0,38771.0,38.5,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0
5444,1.0,0.1114,209.95,9.957975738,20.34,6932.0,2639.0,12.2,1.0,0.0,0.0,0.0,2,0,1,0,0,0,0
5445,1.0,0.0859,56.9,10.08580911,8.95,1860.0,1620.0,17.1,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
5446,1.0,0.1253,158.97,9.472396897,11.63,4140.0,4996.0,38.4,3.0,0.0,0.0,0.0,1,0,1,0,0,0,0
5447,1.0,0.1392,150.21,9.906682443,17.58,1750.958333,9390.0,83.8,0.0,0.0,0.0,0.0,2,0,1,0,0,0,0
5448,1.0,0.1392,716.88,11.35040654,18.59,2973.0,26090.0,89.7,2.0,0.0,0.0,0.0,1,0,1,0,0,0,0
5449,1.0,0.1496,528.34,10.98529272,24.08,5039.958333,22240.0,84.2,0.0,0.0,0.0,0.0,2,0,1,0,0,0,0
5450,1.0,0.0774,187.32,10.30895266,14.75,7860.0,7552.0,15.8,2.0,0.0,0.0,0.0,1,0,0,0,0,0,0
5451,1.0,0.1392,681.89,11.73606902,14.16,3629.958333,8641.0,41.9,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0
5452,1.0,0.1183,563.28,10.91508846,12.7,2250.0,3644.0,52.1,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0
5453,1.0,0.1774,180.11,10.71441777,10.35,4289.958333,3062.0,78.5,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1
5454,1.0,0.1218,106.56,10.6454249,20.91,3240.958333,973.0,48.6,3.0,0.0,0.0,0.0,2,0,1,0,0,0,0
5455,1.0,0.1461,289.6,10.92593848,20.2,2220.0,22851.0,78.2,1.0,0.0,0.0,0.0,2,0,0,0,0,0,0
5457,1.0,0.1183,101.89,10.1266311,12.91,3780.0,18988.0,60.7,2.0,0.0,0.0,0.0,1,0,0,0,0,1,0
5458,1.0,0.1739,716.95,11.62625415,8.88,4200.0,20755.0,89.5,2.0,0.0,0.0,0.0,2,0,1,0,0,0,0
5460,1.0,0.1253,83.67,9.761463053,16.32,7320.0,1245.0,31.1,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
5461,1.0,0.1496,692.9,10.89673933,11.78,1709.958333,25216.0,59.9,1.0,0.0,0.0,0.0,2,0,1,0,0,0,0
5462,1.0,0.1218,499.5,12.07539432,10.19,3840.0,19315.0,72.1,2.0,0.0,0.0,0.0,1,0,0,0,1,0,0
5463,1.0,0.1253,87.02,10.61624126,13.54,2159.958333,9847.0,24.1,1.0,0.0,0.0,0.0,1,0,0,0,0,1,0
5464,1.0,0.0894,158.86,9.729134165,14.93,3569.958333,6109.0,43.9,1.0,0.0,0.0,0.0,1,0,0,1,0,0,0
5465,1.0,0.1461,275.81,11.65268741,13.36,4349.958333,2884.0,96.8,2.0,0.0,0.0,1.0,1,0,1,0,0,0,0
5466,1.0,0.1392,307.24,11.35040654,9.19,2069.958333,40.0,1.0,2.0,0.0,0.0,0.0,2,1,0,0,0,0,0
5467,1.0,0.1218,90.75,10.81977828,1.92,3209.958333,0.0,0.0,3.0,0.0,0.0,1.0,1,0,0,0,0,0,0
5468,1.0,0.1183,497.01,11.38509209,19.7,6481.958333,32725.0,41.9,2.0,0.0,0.0,0.0,1,0,1,0,0,0,0
5469,1.0,0.1287,336.34,11.04132055,13.63,2340.0,5338.0,86.1,1.0,0.0,0.0,0.0,2,0,0,0,0,0,0
5471,1.0,0.1114,147.62,10.37349118,12.98,2069.958333,10491.0,27.0,3.0,0.0,0.0,1.0,1,1,0,0,0,0,0
5472,1.0,0.1148,329.69,10.39352663,18.19,2160.958333,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0
5473,1.0,0.0894,57.19,11.21182037,13.28,4980.958333,34751.0,76.5,1.0,0.0,0.0,0.0,1,1,0,0,0,0,0
5474,1.0,0.1148,316.5,10.97382039,10.99,3660.0,4431.0,17.3,2.0,0.0,0.0,0.0,2,0,0,0,0,1,0
5475,1.0,0.0894,381.26,10.37349118,18.56,4739.958333,16588.0,38.3,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0
5476,1.0,0.0894,444.81,11.2515607,15.8,9779.958333,1842.0,5.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0
5477,1.0,0.0894,245.44,10.77895629,16.63,3629.958333,15355.0,35.5,2.0,0.0,0.0,0.0,2,0,0,0,0,0,0
5478,1.0,0.1496,415.74,10.59778407,19.78,1170.0,3147.0,73.2,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0
5481,1.0,0.16,703.15,10.56874953,8.14,1439.958333,2120.0,13.5,3.0,0.0,0.0,0.0,1,0,0,0,0,0,1
5485,1.0,0.1565,139.95,10.91508846,10.82,7949.958333,405.0,6.2,1.0,0.0,0.0,0.0,1,0,0,0,0,0,1
5487,1.0,0.1565,227.41,9.903487553,18.9,2429.958333,24.0,6.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1
5488,1.0,0.1565,209.92,10.48893816,22.89,2519.958333,5019.0,98.4,1.0,0.0,0.0,0.0,1,0,1,0,0,0,0
5489,1.0,0.1148,395.63,10.30895266,2.8,5250.0,8526.0,15.6,2.0,0.0,0.0,0.0,2,0,0,0,0,1,0
5490,1.0,0.1392,85.35,10.6454249,21.17,2519.958333,20323.0,78.8,3.0,0.0,0.0,0.0,1,0,0,0,0,0,0
5491,1.0,0.1148,494.53,10.727663,8.84,4410.0,13819.0,56.4,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0
5494,1.0,0.1357,543.5,11.00209984,18.58,2524.958333,24089.0,60.2,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0
5495,1.0,0.1253,803.2,11.00209984,17.9,4649.958333,26715.0,39.8,1.0,0.0,0.0,0.0,1,0,1,0,0,0,0
5496,1.0,0.167,710.03,11.69524702,3.88,4650.958333,16725.0,99.0,1.0,0.0,0.0,0.0,1,0,1,0,0,0,0
5497,1.0,0.1114,68.89,9.574983486,6.75,3149.958333,2256.0,53.7,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0
5498,1.0,0.0774,249.75,10.23995979,16.5,6720.0,7943.0,25.1,0.0,0.0,0.0,0.0,2,0,1,0,0,0,0
5501,1.0,0.1183,157.39,9.862665558,22.69,3330.0,11023.0,79.3,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0
5503,1.0,0.1531,452.6,10.42821608,20.52,1200.0,1867.0,66.7,1.0,0.0,0.0,0.0,2,0,0,0,0,0,0
5504,1.0,0.0705,92.7,10.59663473,9.48,6179.958333,1326.0,18.2,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0
5505,1.0,0.1114,196.83,10.77895629,8.82,3239.958333,3688.0,32.1,0.0,0.0,0.0,0.0,2,0,1,0,0,0,0
5506,1.0,0.1183,397.61,10.59663473,17.61,2190.0,7383.0,35.0,0.0,0.0,0.0,0.0,2,0,1,0,0,0,0
5508,1.0,0.1496,242.52,10.6454249,3.71,1920.0,1747.0,43.7,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0
5509,1.0,0.1322,283.93,10.81977828,12.5,2580.0,3972.0,92.4,3.0,0.0,0.0,0.0,0,0,0,0,0,1,0
5513,1.0,0.074,77.65,10.81174611,1.33,7589.958333,1844.0,2.9,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0
5515,1.0,0.1635,556.44,10.77895629,18.13,1620.0,5481.0,99.7,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
5517,1.0,0.1183,198.81,10.71441777,23.15,3632.0,13029.0,58.7,0.0,0.0,0.0,0.0,2,0,1,0,0,0,0
5519,1.0,0.1287,201.8,10.96819829,18.12,3480.0,6184.0,85.9,1.0,0.0,0.0,0.0,2,1,0,0,0,0,0
5520,1.0,0.0894,190.63,10.30895266,14.72,2099.958333,144.0,5.8,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0
5522,1.0,0.0894,174.75,11.28978191,9.29,3090.0,7057.0,49.3,4.0,0.0,0.0,0.0,1,0,1,0,0,0,0
5523,1.0,0.1183,414.18,10.91508846,1.07,3569.958333,2054.0,11.4,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0
5526,1.0,0.1253,167.34,9.700146629,4.85,1110.0,1231.0,11.8,3.0,0.0,0.0,1.0,1,0,0,0,0,0,0
5527,1.0,0.1635,551.14,11.42954386,14.45,4020.0,22689.0,84.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0
5528,1.0,0.1357,203.82,10.4341158,20.79,2310.0,5950.0,57.8,0.0,0.0,0.0,0.0,2,0,1,0,0,0,0
5529,1.0,0.1565,279.89,10.1266311,7.34,2160.958333,6706.0,97.2,1.0,0.0,0.0,0.0,1,1,0,0,0,0,0
